year,city,region,expend,amount
2002,広島市,中国・四国,保健医療,132453 
2002,高松市,中国・四国,保健医療,135345 
2002,高知市,中国・四国,保健医療,148195 
2002,山口市,中国・四国,保健医療,153502 
2002,松江市,中国・四国,保健医療,162480 
2002,松山市,中国・四国,保健医療,122471 
2002,鳥取市,中国・四国,保健医療,129292 
2002,徳島市,中国・四国,保健医療,144406 
2002,岐阜市,中部・北陸,保健医療,108670 
2002,金沢市,中部・北陸,保健医療,185432 
2002,静岡市,中部・北陸,保健医療,150469 
2002,津市,中部・北陸,保健医療,139726 
2002,富山市,中部・北陸,保健医療,140960 
2002,福井市,中部・北陸,保健医療,117559 
2002,名古屋市,中部・北陸,保健医療,113294 
2002,札幌市,北海道・東北,保健医療,138068 
2002,山形市,北海道・東北,保健医療,140307 
2002,秋田市,北海道・東北,保健医療,123505 
2002,盛岡市,北海道・東北,保健医療,145214 
2002,青森市,北海道・東北,保健医療,118773 
2002,仙台市,北海道・東北,保健医療,165782 
2002,福島市,北海道・東北,保健医療,162912 
2003,さいたま市,関東甲信越,その他の消費支出,721730 
2003,宇都宮市,関東甲信越,その他の消費支出,902257 
2003,横浜市,関東甲信越,その他の消費支出,781653 
2003,甲府市,関東甲信越,その他の消費支出,788555 
2003,新潟市,関東甲信越,その他の消費支出,870085 
2003,水戸市,関東甲信越,その他の消費支出,808951 
2003,千葉市,関東甲信越,その他の消費支出,868254 
2003,前橋市,関東甲信越,その他の消費支出,826478 
2003,長野市,関東甲信越,その他の消費支出,808475 
2003,東京都区部,関東甲信越,その他の消費支出,735235 
2003,京都市,近畿,その他の消費支出,688386 
2003,神戸市,近畿,その他の消費支出,709318 
2003,大阪市,近畿,その他の消費支出,550411 
2003,大津市,近畿,その他の消費支出,814863 
2003,奈良市,近畿,その他の消費支出,826430 
2003,和歌山市,近畿,その他の消費支出,755225 
2003,宮崎市,九州・沖縄,その他の消費支出,694211 
2003,熊本市,九州・沖縄,その他の消費支出,803610 
2003,佐賀市,九州・沖縄,その他の消費支出,724917 
2003,鹿児島市,九州・沖縄,その他の消費支出,836655 
2003,大分市,九州・沖縄,その他の消費支出,717147 
2003,長崎市,九州・沖縄,その他の消費支出,620586 
2003,那覇市,九州・沖縄,その他の消費支出,585444 
2003,福岡市,九州・沖縄,その他の消費支出,829576 
2003,岡山市,中国・四国,その他の消費支出,869912 
2003,広島市,中国・四国,その他の消費支出,829791 
2003,高松市,中国・四国,その他の消費支出,943050 
2003,高知市,中国・四国,その他の消費支出,802250 
2003,山口市,中国・四国,その他の消費支出,822347 
2003,松江市,中国・四国,その他の消費支出,770870 
2003,松山市,中国・四国,その他の消費支出,768139 
2003,鳥取市,中国・四国,その他の消費支出,737319 
2003,徳島市,中国・四国,その他の消費支出,990502 
2003,岐阜市,中部・北陸,その他の消費支出,718821 
2003,金沢市,中部・北陸,その他の消費支出,1023585 
2003,静岡市,中部・北陸,その他の消費支出,785564 
2003,津市,中部・北陸,その他の消費支出,825862 
2003,富山市,中部・北陸,その他の消費支出,1468574 
2003,福井市,中部・北陸,その他の消費支出,702450 
2003,名古屋市,中部・北陸,その他の消費支出,575134 
2003,札幌市,北海道・東北,その他の消費支出,648923 
2003,山形市,北海道・東北,その他の消費支出,693621 
2003,秋田市,北海道・東北,その他の消費支出,1148820 
2003,盛岡市,北海道・東北,その他の消費支出,816574 
2003,青森市,北海道・東北,その他の消費支出,646952 
2003,仙台市,北海道・東北,その他の消費支出,663624 
2003,福島市,北海道・東北,その他の消費支出,923635 
2003,さいたま市,関東甲信越,家具・家事用品,153740 
2003,宇都宮市,関東甲信越,家具・家事用品,125253 
2003,横浜市,関東甲信越,家具・家事用品,141901 
2003,甲府市,関東甲信越,家具・家事用品,130030 
2003,新潟市,関東甲信越,家具・家事用品,108951 
2003,水戸市,関東甲信越,家具・家事用品,124494 
2003,千葉市,関東甲信越,家具・家事用品,141572 
2003,前橋市,関東甲信越,家具・家事用品,127015 
2003,長野市,関東甲信越,家具・家事用品,132630 
2003,東京都区部,関東甲信越,家具・家事用品,132492 
2003,京都市,近畿,家具・家事用品,126861 
2003,神戸市,近畿,家具・家事用品,138690 
2003,大阪市,近畿,家具・家事用品,107432 
2003,大津市,近畿,家具・家事用品,131986 
2003,奈良市,近畿,家具・家事用品,140286 
2003,和歌山市,近畿,家具・家事用品,133560 
2003,宮崎市,九州・沖縄,家具・家事用品,113827 
2003,熊本市,九州・沖縄,家具・家事用品,112612 
2003,佐賀市,九州・沖縄,家具・家事用品,127864 
2003,鹿児島市,九州・沖縄,家具・家事用品,111903 
2003,大分市,九州・沖縄,家具・家事用品,135138 
2003,長崎市,九州・沖縄,家具・家事用品,93720 
2003,那覇市,九州・沖縄,家具・家事用品,78608 
2003,福岡市,九州・沖縄,家具・家事用品,153889 
2003,岡山市,中国・四国,家具・家事用品,141602 
2003,広島市,中国・四国,家具・家事用品,130572 
2003,高松市,中国・四国,家具・家事用品,127773 
2003,高知市,中国・四国,家具・家事用品,136330 
2003,山口市,中国・四国,家具・家事用品,171720 
2003,松江市,中国・四国,家具・家事用品,134965 
2003,松山市,中国・四国,家具・家事用品,156299 
2003,鳥取市,中国・四国,家具・家事用品,112312 
2003,徳島市,中国・四国,家具・家事用品,146244 
2003,岐阜市,中部・北陸,家具・家事用品,96693 
2003,金沢市,中部・北陸,家具・家事用品,115036 
2003,静岡市,中部・北陸,家具・家事用品,115458 
2003,津市,中部・北陸,家具・家事用品,150319 
2003,富山市,中部・北陸,家具・家事用品,127442 
2003,福井市,中部・北陸,家具・家事用品,122359 
2003,名古屋市,中部・北陸,家具・家事用品,108256 
2003,札幌市,北海道・東北,家具・家事用品,104578 
2003,山形市,北海道・東北,家具・家事用品,140277 
2003,秋田市,北海道・東北,家具・家事用品,134396 
2003,盛岡市,北海道・東北,家具・家事用品,132516 
2003,青森市,北海道・東北,家具・家事用品,107897 
2003,仙台市,北海道・東北,家具・家事用品,112374 
2003,福島市,北海道・東北,家具・家事用品,144388 
2003,さいたま市,関東甲信越,教育,212679 
2003,宇都宮市,関東甲信越,教育,162111 
2003,横浜市,関東甲信越,教育,192560 
2003,甲府市,関東甲信越,教育,189002 
2003,新潟市,関東甲信越,教育,176805 
2003,水戸市,関東甲信越,教育,153052 
2003,千葉市,関東甲信越,教育,174484 
2003,前橋市,関東甲信越,教育,161787 
2003,長野市,関東甲信越,教育,111988 
2003,東京都区部,関東甲信越,教育,202772 
2003,京都市,近畿,教育,178854 
2003,神戸市,近畿,教育,117318 
2003,大阪市,近畿,教育,214480 
2003,大津市,近畿,教育,230245 
2003,奈良市,近畿,教育,171171 
2003,和歌山市,近畿,教育,139884 
2003,宮崎市,九州・沖縄,教育,100799 
2003,熊本市,九州・沖縄,教育,183244 
2003,佐賀市,九州・沖縄,教育,119748 
2003,鹿児島市,九州・沖縄,教育,180057 
2003,大分市,九州・沖縄,教育,151332 
2003,長崎市,九州・沖縄,教育,109823 
2003,那覇市,九州・沖縄,教育,143483 
2003,福岡市,九州・沖縄,教育,161518 
2003,岡山市,中国・四国,教育,151791 
2003,広島市,中国・四国,教育,177802 
2003,高松市,中国・四国,教育,150304 
2003,高知市,中国・四国,教育,127538 
2003,山口市,中国・四国,教育,145303 
2003,松江市,中国・四国,教育,105037 
2003,松山市,中国・四国,教育,135305 
2003,鳥取市,中国・四国,教育,128231 
2003,徳島市,中国・四国,教育,147143 
2003,岐阜市,中部・北陸,教育,168304 
2003,金沢市,中部・北陸,教育,211067 
2003,静岡市,中部・北陸,教育,186047 
2003,津市,中部・北陸,教育,103571 
2003,富山市,中部・北陸,教育,173040 
2003,福井市,中部・北陸,教育,165989 
2003,名古屋市,中部・北陸,教育,178449 
2003,札幌市,北海道・東北,教育,143699 
2003,山形市,北海道・東北,教育,139514 
2003,秋田市,北海道・東北,教育,136430 
2003,盛岡市,北海道・東北,教育,224280 
2003,青森市,北海道・東北,教育,133381 
2003,仙台市,北海道・東北,教育,134041 
2003,福島市,北海道・東北,教育,186928 
2003,さいたま市,関東甲信越,教養娯楽,469673 
2003,宇都宮市,関東甲信越,教養娯楽,425862 
2003,横浜市,関東甲信越,教養娯楽,458506 
2003,甲府市,関東甲信越,教養娯楽,409076 
2003,新潟市,関東甲信越,教養娯楽,401728 
2003,水戸市,関東甲信越,教養娯楽,423186 
2003,千葉市,関東甲信越,教養娯楽,495880 
2003,前橋市,関東甲信越,教養娯楽,390197 
2003,長野市,関東甲信越,教養娯楽,391541 
2003,東京都区部,関東甲信越,教養娯楽,468217 
2003,京都市,近畿,教養娯楽,373832 
2003,神戸市,近畿,教養娯楽,413576 
2003,大阪市,近畿,教養娯楽,330633 
2003,大津市,近畿,教養娯楽,390919 
2003,奈良市,近畿,教養娯楽,402846 
2003,和歌山市,近畿,教養娯楽,355828 
2003,宮崎市,九州・沖縄,教養娯楽,345491 
2003,熊本市,九州・沖縄,教養娯楽,341422 
2003,佐賀市,九州・沖縄,教養娯楽,339047 
2003,鹿児島市,九州・沖縄,教養娯楽,358143 
2003,大分市,九州・沖縄,教養娯楽,345160 
2003,長崎市,九州・沖縄,教養娯楽,262539 
2003,那覇市,九州・沖縄,教養娯楽,236923 
2003,福岡市,九州・沖縄,教養娯楽,448032 
2003,岡山市,中国・四国,教養娯楽,378228 
2003,広島市,中国・四国,教養娯楽,418270 
2003,高松市,中国・四国,教養娯楽,433524 
2003,高知市,中国・四国,教養娯楽,367465 
2003,山口市,中国・四国,教養娯楽,371516 
2003,松江市,中国・四国,教養娯楽,362616 
2003,松山市,中国・四国,教養娯楽,367110 
2003,鳥取市,中国・四国,教養娯楽,326735 
2003,徳島市,中国・四国,教養娯楽,420844 
2003,岐阜市,中部・北陸,教養娯楽,386741 
2003,金沢市,中部・北陸,教養娯楽,438876 
2003,静岡市,中部・北陸,教養娯楽,403720 
2003,津市,中部・北陸,教養娯楽,387641 
2003,富山市,中部・北陸,教養娯楽,408341 
2003,福井市,中部・北陸,教養娯楽,384109 
2003,名古屋市,中部・北陸,教養娯楽,385815 
2003,札幌市,北海道・東北,教養娯楽,343855 
2003,山形市,北海道・東北,教養娯楽,341606 
2003,秋田市,北海道・東北,教養娯楽,375718 
2003,盛岡市,北海道・東北,教養娯楽,376458 
2003,青森市,北海道・東北,教養娯楽,279269 
2003,仙台市,北海道・東北,教養娯楽,329019 
2003,福島市,北海道・東北,教養娯楽,366579 
2003,さいたま市,関東甲信越,交通,128390 
2003,宇都宮市,関東甲信越,交通,87035 
2003,横浜市,関東甲信越,交通,134409 
2003,甲府市,関東甲信越,交通,40894 
2003,新潟市,関東甲信越,交通,79605 
2003,水戸市,関東甲信越,交通,77526 
2003,千葉市,関東甲信越,交通,132297 
2003,前橋市,関東甲信越,交通,55706 
2003,長野市,関東甲信越,交通,64142 
2003,東京都区部,関東甲信越,交通,120237 
2003,京都市,近畿,交通,79882 
2003,神戸市,近畿,交通,123096 
2003,大阪市,近畿,交通,73867 
2003,大津市,近畿,交通,117381 
2003,奈良市,近畿,交通,130679 
2003,和歌山市,近畿,交通,60403 
2003,宮崎市,九州・沖縄,交通,57499 
2003,熊本市,九州・沖縄,交通,70681 
2003,佐賀市,九州・沖縄,交通,53708 
2003,鹿児島市,九州・沖縄,交通,73507 
2003,大分市,九州・沖縄,交通,63970 
2003,長崎市,九州・沖縄,交通,81172 
2003,那覇市,九州・沖縄,交通,56513 
2003,福岡市,九州・沖縄,交通,115505 
2003,岡山市,中国・四国,交通,70492 
2003,広島市,中国・四国,交通,88303 
2003,高松市,中国・四国,交通,69566 
2003,高知市,中国・四国,交通,51702 
2003,山口市,中国・四国,交通,61098 
2003,松江市,中国・四国,交通,51171 
2003,松山市,中国・四国,交通,55920 
2003,鳥取市,中国・四国,交通,35180 
2003,徳島市,中国・四国,交通,59755 
2003,岐阜市,中部・北陸,交通,53461 
2003,金沢市,中部・北陸,交通,79201 
2003,静岡市,中部・北陸,交通,64294 
2003,津市,中部・北陸,交通,64056 
2003,富山市,中部・北陸,交通,50149 
2003,福井市,中部・北陸,交通,38531 
2003,名古屋市,中部・北陸,交通,65637 
2003,札幌市,北海道・東北,交通,78058 
2003,山形市,北海道・東北,交通,40588 
2003,秋田市,北海道・東北,交通,68578 
2003,盛岡市,北海道・東北,交通,61520 
2003,青森市,北海道・東北,交通,45522 
2003,仙台市,北海道・東北,交通,67295 
2003,福島市,北海道・東北,交通,67572 
2003,さいたま市,関東甲信越,光熱・水道,266139 
2003,宇都宮市,関東甲信越,光熱・水道,257949 
2003,横浜市,関東甲信越,光熱・水道,249487 
2003,甲府市,関東甲信越,光熱・水道,253387 
2003,新潟市,関東甲信越,光熱・水道,266288 
2003,水戸市,関東甲信越,光熱・水道,246350 
2003,千葉市,関東甲信越,光熱・水道,250871 
2003,前橋市,関東甲信越,光熱・水道,226773 
2003,長野市,関東甲信越,光熱・水道,256940 
