year	city	city_code	pop_total	pop_myanmar	pop_china	pop_india	pop_indonesia	pop_korea	pop_philippine	pop_thai	pop_vietnam	pop_france	pop_germany	pop_italy	pop_uk	pop_canada	pop_us	pop_brazil	pop_australia	pop_etc
1997	東大和市	13220	746	1	104	8	5	341	152	4	1	1	2	-	3	2	28	57	-	37
1997	清瀬市	13221	545	-	164	6	9	137	69	5	7	3	2	2	8	2	40	12	1	78
1997	東久留米市	13222	936	2	157	26	9	217	60	22	1	1	5	-	21	20	250	34	10	101
1997	武蔵村山市	13223	895	-	152	1	8	265	104	16	-	1	-	-	-	1	24	239	1	83
1997	多摩市	13224	1284	1	314	2	13	468	162	8	10	13	4	4	21	5	68	41	4	146
1997	稲城市	13225	646	1	172	1	5	269	60	7	9	-	1	7	10	7	31	14	6	46
1997	羽村市	13227	1070	5	85	6	4	188	112	26	4	-	1	2	6	2	66	251	2	310
1997	あきる野市	13228	415	2	31	-	1	146	45	7	39	-	-	-	3	1	29	41	3	67
1997	西東京市	13229	1750	3	460	6	5	706	147	22	5	11	3	2	25	25	109	53	14	154
1997	町村部		612	-	59	-	7	134	123	10	-	-	1	-	7	1	74	101	2	93
1997	西多摩郡	13300	412	-	44	-	7	77	53	7	-	-	-	-	3	-	58	94	2	67
1997	瑞穂町	13303	317	-	25	-	6	57	43	6	-	-	-	-	3	-	37	78	1	61
1997	日の出町	13305	58	-	11	-	1	13	5	1	-	-	-	-	-	-	7	16	1	3
1997	檜原村	13307	12	-	-	-	-	-	2	-	-	-	-	-	-	-	7	-	-	3
1997	奥多摩町	13308	25	-	8	-	-	7	3	-	-	-	-	-	-	-	7	-	-	-
1997	島部		200	-	15	-	-	57	70	3	-	-	1	-	4	1	16	7	-	26
1997	大島支庁	13361	36	-	2	-	-	14	3	1	-	-	-	-	1	1	3	6	-	5
1997	三宅支庁	13381	55	-	-	-	-	12	23	-	-	-	1	-	1	-	2	1	-	15
1997	八丈支庁	13401	100	-	12	-	-	28	43	2	-	-	-	-	2	-	8	-	-	5
1997	小笠原支庁	13421	9	-	1	-	-	3	1	-	-	-	-	-	-	-	3	-	-	1
1996	東京都全体	13000	260731	3099	75042	1820	1459	95470	18154	3477	1150	2443	1949	618	5864	2151	16332	5814	2397	23492
1996	区部	13100	219036	3039	65432	1634	1159	79892	14583	2788	933	2305	1778	546	5281	1885	13188	3790	2128	18675
1996	千代田区	13101	1275	3	269	16	11	334	80	7	9	91	30	22	73	6	144	9	15	156
1996	中央区	13102	1222	2	377	6	10	366	77	22	2	18	18	4	48	8	92	30	19	123
1996	港区	13103	12093	10	1306	177	54	2295	726	94	4	429	227	108	993	279	3272	152	466	1501
1996	新宿区	13104	18834	589	6137	64	74	8051	628	288	40	446	65	31	319	126	638	156	129	1053
1996	文京区	13105	5240	39	1703	78	17	2148	185	50	18	125	38	9	107	37	249	70	52	315
1996	台東区	13106	5303	26	963	94	6	3135	503	83	21	19	6	2	41	10	82	80	16	216
1996	墨田区	13107	4876	23	1274	8	12	2125	725	144	7	7	2	5	33	10	60	77	7	357
1996	江東区	13108	8178	21	2272	53	25	3887	836	140	34	21	11	7	61	16	121	225	25	423
1996	品川区	13109	8212	165	2421	103	56	2539	466	80	213	56	91	12	231	87	595	194	98	805
1996	目黒区	13110	7315	16	1580	104	198	1678	462	112	25	148	166	44	394	103	1069	150	151	915
1996	大田区	13111	12386	36	3269	111	89	4373	1152	159	217	51	376	16	225	81	522	444	72	1193
1996	世田谷区	13112	13176	91	2716	208	133	4108	709	189	28	177	327	83	543	210	1700	279	213	1462
1996	渋谷区	13113	9310	43	1658	103	60	1952	388	117	22	361	148	66	751	205	1889	112	307	1128
1996	中野区	13114	11103	365	4958	45	47	3200	432	127	8	56	36	20	268	104	376	88	110	863
1996	杉並区	13115	10854	233	4240	63	40	3199	371	132	16	75	74	29	262	177	746	157	128	912
1996	豊島区	13116	14578	961	7771	38	42	3175	507	140	12	94	42	18	235	97	323	106	78	939
1996	北区	13117	9579	191	4231	42	23	3120	541	50	29	18	17	12	100	41	126	192	33	813
1996	荒川区	13118	9036	28	1338	21	8	6352	353	35	32	13	4	8	45	14	60	45	19	661
1996	板橋区	13119	11474	92	4790	52	37	3095	866	101	28	25	31	11	155	53	260	335	45	1498
1996	練馬区	13120	9786	47	3217	68	86	3401	682	141	20	42	47	27	184	131	482	222	88	901
1996	足立区	13121	15525	14	3116	59	74	8914	1658	234	73	5	11	4	71	25	133	327	22	785
1996	葛飾区	13122	7699	23	2153	33	21	3706	800	113	29	7	2	3	51	31	102	138	10	477
1996	江戸川区	13123	11982	21	3673	88	36	4739	1436	230	46	21	9	5	91	34	147	202	25	1179
1996	市部	13200	41083	60	9552	186	296	15451	3455	680	215	138	170	72	572	264	3071	1916	268	4717
1996	八王子市	13201	4233	3	999	22	19	1514	435	41	26	11	20	6	60	16	175	182	20	684
1996	立川市	13202	2265	-	568	13	16	950	241	15	7	5	3	-	11	10	113	114	6	193
1996	武蔵野市	13203	2282	11	854	17	19	501	69	34	7	20	16	8	74	36	308	86	38	184
1996	三鷹市	13204	2621	3	769	16	30	698	148	44	18	17	16	13	109	33	387	54	33	233
1996	青梅市	13205	1179	1	163	8	6	290	204	35	4	-	8	-	6	1	38	101	5	309
1996	府中市	13206	2595	4	668	6	35	768	252	27	8	4	5	3	31	28	303	174	14	265
1996	昭島市	13207	1798	-	299	5	9	915	116	14	21	2	1	-	4	1	69	79	6	257
1996	調布市	13208	2891	5	796	4	20	1367	164	26	16	16	9	11	28	15	140	52	13	209
1996	町田市	13209	2173	2	483	7	5	985	182	32	15	9	14	2	39	15	136	94	17	136
1996	小金井市	13210	1419	9	555	12	23	321	70	22	5	10	13	5	33	20	149	22	25	125
1996	小平市	13211	3135	2	352	8	10	2312	108	19	3	2	2	1	20	7	67	71	14	137
1996	日野市	13212	1313	1	339	9	13	409	136	18	3	3	5	1	16	5	59	43	3	250
1996	東村山市	13213	1035	-	245	3	18	397	108	36	4	1	2	-	7	7	59	17	4	127
1996	国分寺市	13214	969	2	260	3	2	342	69	18	1	6	11	2	16	7	90	24	11	105
1996	国立市	13215	1003	1	364	5	3	362	38	11	2	5	14	2	12	7	76	5	14	82
1996	福生市	13218	1713	-	208	4	10	439	194	161	-	1	2	-	4	1	204	81	6	398
1996	狛江市	13219	593	3	125	1	7	203	87	11	-	4	6	1	8	10	52	11	7	57
1996	東大和市	13220	695	-	81	5	4	328	143	7	-	2	2	-	5	-	26	57	1	34
1996	清瀬市	13221	530	1	152	4	4	139	73	8	7	2	2	-	7	2	31	14	2	82
1996	東久留米市	13222	923	1	167	17	8	228	54	20	1	2	8	1	20	11	266	35	10	74
1996	武蔵村山市	13223	869	-	138	1	6	246	104	15	-	1	-	-	2	-	20	256	1	79
1996	多摩市	13224	1224	1	286	1	8	454	147	8	10	7	5	3	25	2	72	45	3	147
1996	稲城市	13225	602	-	154	2	4	274	43	3	9	-	1	9	7	7	32	14	4	39
1996	羽村市	13227	979	5	80	7	5	179	97	30	4	-	-	1	6	3	62	197	3	300
1996	あきる野市	13228	408	2	29	-	2	137	42	6	39	-	1	-	2	2	30	34	-	82
1996	西東京市	13229	1636	3	418	6	10	693	131	19	5	8	4	3	20	18	107	54	8	129
1996	町村部		612	-	58	-	4	127	116	9	2	-	1	-	11	2	73	108	1	100
1996	西多摩郡	13300	399	-	44	-	4	78	35	7	1	-	-	-	4	2	57	97	1	69
1996	瑞穂町	13303	298	-	23	-	3	58	26	6	-	-	-	-	3	-	39	75	1	64
1996	日の出町	13305	61	-	8	-	1	14	5	1	1	-	-	-	-	-	6	22	-	3
1996	檜原村	13307	12	-	-	-	-	-	1	-	-	-	-	-	-	2	7	-	-	2
1996	奥多摩町	13308	28	-	13	-	-	6	3	-	-	-	-	-	1	-	5	-	-	-
1996	島部		213	-	14	-	-	49	81	2	1	-	1	-	7	-	16	11	-	31
1996	大島支庁	13361	43	-	3	-	-	14	4	1	1	-	-	-	1	-	3	8	-	8
1996	三宅支庁	13381	51	-	-	-	-	11	15	-	-	-	1	-	-	-	3	3	-	18
1996	八丈支庁	13401	110	-	10	-	-	22	60	1	-	-	-	-	6	-	7	-	-	4
1996	小笠原支庁	13421	9	-	1	-	-	2	2	-	-	-	-	-	-	-	3	-	-	1
1995	東京都全体	13000	265359	3151	77693	1628	1373	96017	19696	3360	1220	2382	1962	595	6043	2078	16296	6306	2445	23114
1995	区部	13100	223651	3092	68348	1457	1087	80398	15899	2700	1004	2255	1802	515	5481	1800	13206	4142	2176	18289
1995	千代田区	13101	1303	1	257	12	3	355	88	16	3	96	30	22	81	8	157	9	11	154
1995	中央区	13102	1091	3	320	2	4	294	107	19	2	27	15	3	52	7	90	23	16	107
1995	港区	13103	11821	10	1313	187	45	2248	733	86	6	402	235	103	1004	247	3245	121	407	1429
1995	新宿区	13104	18815	636	6583	55	61	7550	790	289	53	429	73	28	305	127	612	159	119	946
1995	文京区	13105	5452	43	1800	71	18	2139	202	76	10	127	39	10	126	41	258	100	66	326
1995	台東区	13106	5279	30	957	73	11	3092	568	71	22	17	6	1	39	8	87	86	13	198
1995	墨田区	13107	5488	24	1249	8	6	2265	1223	157	3	9	1	4	35	13	65	79	13	334
1995	江東区	13108	8497	21	2327	41	31	3991	933	127	27	27	8	10	67	15	127	257	25	463
1995	品川区	13109	8581	161	2543	99	53	2665	494	79	280	57	112	16	256	75	614	188	109	780
1995	目黒区	13110	7177	12	1616	96	197	1614	448	106	31	149	160	41	397	103	1052	174	160	821
1995	大田区	13111	12366	37	3138	76	72	4473	1173	145	218	43	383	14	237	83	551	516	82	1125
1995	世田谷区	13112	13752	102	2882	195	149	4162	796	185	38	202	345	78	588	245	1697	310	251	1527
1995	渋谷区	13113	9049	39	1725	120	45	1919	391	140	17	303	122	56	738	167	1823	121	287	1036
1995	中野区	13114	11569	352	5513	49	32	3286	430	120	10	46	38	21	278	122	377	86	121	688
1995	杉並区	13115	11407	218	4638	37	47	3327	374	111	21	71	88	27	307	154	778	153	161	895
1995	豊島区	13116	15344	986	8413	22	43	3210	542	122	11	123	41	16	247	70	323	113	77	985
1995	北区	13117	9855	196	4534	30	21	3202	553	49	30	21	11	12	89	26	121	175	35	750
1995	荒川区	13118	9429	31	1431	21	12	6516	433	38	28	11	4	8	46	14	58	52	14	712
1995	板橋区	13119	11625	85	4837	35	37	3055	830	87	29	28	21	8	167	53	279	399	55	1620
1995	練馬区	13120	10031	48	3346	55	80	3400	730	149	21	34	42	27	211	129	493	239	95	932
1995	足立区	13121	15827	12	3118	67	73	9048	1664	230	67	6	10	1	85	25	141	405	26	849
1995	葛飾区	13122	7774	24	2155	25	20	3850	778	118	29	8	5	3	53	34	98	148	13	413
1995	江戸川区	13123	12119	21	3653	81	27	4737	1619	180	48	19	13	6	73	34	160	229	20	1199
1995	市部	13200	41102	59	9293	171	283	15496	3659	650	215	127	159	80	556	278	3022	2060	266	4728
1995	八王子市	13201	4125	3	925	20	28	1435	480	42	17	14	17	7	47	13	192	196	21	668
1995	立川市	13202	2310	-	554	10	10	946	316	15	9	3	5	1	8	12	108	140	4	169
1995	武蔵野市	13203	2228	9	868	17	20	461	56	36	6	12	20	7	69	32	313	86	44	172
1995	三鷹市	13204	2658	4	781	14	24	723	129	27	19	17	19	9	116	36	420	60	30	230
1995	青梅市	13205	1241	1	139	6	8	293	229	26	7	-	2	-	4	3	52	118	5	348
1995	府中市	13206	2498	2	639	10	32	749	241	20	9	3	10	3	39	25	295	171	18	232
1995	昭島市	13207	1801	-	278	6	5	932	115	11	25	2	1	-	4	4	66	86	6	260
1995	調布市	13208	2981	5	783	4	23	1442	205	26	15	13	10	11	22	22	152	36	16	196
1995	町田市	13209	2357	2	502	9	10	1048	197	29	17	10	11	2	46	22	160	110	16	166
1995	小金井市	13210	1359	7	545	5	26	310	59	21	4	8	10	4	37	12	140	21	20	130
1995	小平市	13211	3125	1	324	10	9	2349	87	16	1	4	1	1	19	7	70	77	18	131
1995	日野市	13212	1265	1	286	10	10	401	120	39	2	4	4	1	17	6	62	46	3	253
1995	東村山市	13213	1103	-	254	2	14	436	130	39	4	2	2	-	9	3	57	20	4	127
1995	国分寺市	13214	926	4	261	4	2	336	83	16	7	2	15	2	14	5	53	26	9	87
1995	国立市	13215	971	1	368	1	3	341	43	9	2	8	10	2	8	8	69	5	8	85
1995	福生市	13218	1667	-	172	4	4	441	178	159	-	2	1	-	4	1	193	94	3	411
1995	狛江市	13219	639	3	130	-	4	217	89	11	4	5	4	2	16	13	59	15	8	59
1995	東大和市	13220	672	-	78	3	4	314	156	7	-	1	1	-	2	-	21	62	-	23
1995	清瀬市	13221	507	1	148	3	4	130	79	5	4	2	3	-	6	4	20	14	4	80
1995	東久留米市	13222	866	2	167	16	9	226	49	18	1	2	6	-	16	16	233	30	4	71
1995	武蔵村山市	13223	908	-	147	1	7	272	105	11	-	2	-	1	1	1	19	251	1	89
1995	多摩市	13224	1224	1	250	2	6	466	185	10	10	7	5	5	19	5	66	43	4	140
1995	稲城市	13225	583	1	144	2	4	259	48	2	6	-	1	18	5	7	25	17	4	40
1995	羽村市	13227	1047	5	86	7	5	182	116	31	4	-	-	1	3	2	56	241	3	305
1995	あきる野市	13228	451	2	34	-	5	142	37	4	32	-	-	-	2	1	32	43	2	115
1995	西東京市	13229	1590	4	430	5	7	645	127	20	10	4	1	3	23	18	89	52	11	141
1995	町村部		606	-	52	-	3	123	138	10	1	-	1	-	6	-	68	104	3	97
1995	西多摩郡	13300	399	-	45	-	3	73	46	10	1	-	-	-	3	-	54	97	2	65
1995	瑞穂町	13303	300	-	28	-	2	54	38	9	-	-	-	-	3	-	36	71	1	58
1995	日の出町	13305	64	-	5	-	1	13	5	1	1	-	-	-	-	-	6	26	1	5
1995	檜原村	13307	10	-	-	-	-	-	1	-	-	-	-	-	-	-	7	-	-	2
1995	奥多摩町	13308	25	-	12	-	-	6	2	-	-	-	-	-	-	-	5	-	-	-
1995	島部		207	-	7	-	-	50	92	-	-	-	1	-	3	-	14	7	1	32
1995	大島支庁	13361	36	-	3	-	-	14	2	-	-	-	-	-	-	-	4	5	-	8
1995	三宅支庁	13381	65	-	-	-	-	11	30	-	-	-	1	-	-	-	1	2	1	19
1995	八丈支庁	13401	99	-	3	-	-	22	59	-	-	-	-	-	3	-	8	-	-	4
1995	小笠原支庁	13421	7	-	1	-	-	3	1	-	-	-	-	-	-	-	1	-	-	1
1994	東京都全体	13000	269889	3056	79386	1537	1374	97311	17713	3328	1312	2579	2075	583	6498	2217	17371	7034	2621	23894
1994	区部	13100	228277	2993	70413	1367	1042	81456	14346	2711	1109	2448	1892	511	5884	1940	14187	4652	2333	18993
1994	千代田区	13101	1290	-	253	12	3	346	75	13	4	101	32	15	78	10	178	11	15	144
1994	中央区	13102	1085	6	337	5	7	285	69	18	7	25	17	5	48	12	82	26	18	118
1994	港区	13103	12068	9	1320	189	38	2217	757	81	5	396	222	108	1013	278	3417	112	432	1474
1994	新宿区	13104	19213	614	6916	65	53	7512	679	291	39	502	70	27	361	132	670	210	140	932
1994	文京区	13105	5512	41	1816	71	13	2191	135	95	12	147	38	9	126	41	282	78	60	357
1994	台東区	13106	5329	31	961	47	8	3173	541	64	15	18	1	1	46	10	100	107	26	180
1994	墨田区	13107	5233	20	1188	6	6	2326	990	145	4	11	1	1	25	14	62	98	16	320
1994	江東区	13108	8773	21	2380	29	32	4165	896	133	21	32	7	12	66	25	121	350	20	463
1994	品川区	13109	9041	156	2656	87	53	2743	478	82	392	62	127	12	319	68	630	218	127	831
1994	目黒区	13110	7473	12	1719	103	210	1660	431	134	29	154	165	37	400	127	1159	202	137	794
1994	大田区	13111	12631	31	3112	80	66	4611	1043	133	219	45	402	18	239	97	604	616	80	1235
1994	世田谷区	13112	14041	104	2879	154	150	4182	682	192	39	228	394	77	594	269	1914	311	289	1583
1994	渋谷区	13113	9406	35	1808	116	57	1921	414	133	24	325	128	63	813	175	1896	160	271	1067
1994	中野区	13114	12088	339	5906	39	18	3400	366	122	12	63	45	17	367	129	437	81	134	613
1994	杉並区	13115	11861	206	4966	35	53	3353	302	114	17	61	80	30	355	163	871	187	164	904
1994	豊島区	13116	15386	959	8552	14	51	3064	529	137	8	148	45	11	254	71	334	114	91	1004
1994	北区	13117	10035	192	4696	30	31	3236	485	42	28	21	10	10	100	39	134	185	29	767
1994	荒川区	13118	9486	35	1489	12	8	6469	378	35	35	10	1	7	42	17	74	50	20	804
1994	板橋区	13119	12140	82	4981	33	36	3191	746	82	28	31	25	12	178	67	323	441	71	1813
1994	練馬区	13120	10063	46	3423	49	56	3432	643	143	25	37	49	28	244	117	518	247	100	906
1994	足立区	13121	16117	10	3235	76	59	9216	1555	219	62	7	13	2	81	16	142	462	34	928
1994	葛飾区	13122	7717	22	2162	25	11	3894	691	98	38	9	7	3	58	37	92	126	24	420
1994	江戸川区	13123	12289	22	3658	90	23	4869	1461	205	46	15	13	6	77	26	147	260	35	1336
1994	市部	13200	41046	63	8926	170	329	15726	3265	608	202	131	179	72	611	276	3116	2287	287	4798
1994	八王子市	13201	3925	3	875	22	28	1404	425	43	33	14	15	7	45	11	177	211	20	592
1994	立川市	13202	2231	-	518	11	6	922	273	19	12	5	4	1	12	7	90	165	9	177
1994	武蔵野市	13203	2260	7	848	16	15	482	64	30	2	18	20	5	71	39	340	97	44	162
1994	三鷹市	13204	2585	5	713	16	26	726	114	28	16	17	25	7	108	40	441	57	35	211
1994	青梅市	13205	1348	1	163	1	8	288	210	51	-	-	3	-	6	1	52	130	6	428
1994	府中市	13206	2550	1	658	6	26	748	203	25	10	3	11	4	30	19	317	207	15	267
1994	昭島市	13207	1772	-	260	7	2	951	105	9	14	1	2	-	7	5	67	88	8	246
1994	調布市	13208	3004	7	765	6	36	1497	168	23	16	12	10	8	35	21	137	51	15	197
1994	町田市	13209	2304	2	432	9	11	1045	202	25	22	9	11	3	44	15	169	141	19	145
1994	小金井市	13210	1372	8	528	7	19	347	47	15	3	4	8	5	44	20	147	17	28	125
1994	小平市	13211	3129	2	332	6	8	2340	83	15	1	4	3	3	22	7	85	69	13	136
1994	日野市	13212	1470	3	286	14	61	406	119	111	2	2	9	1	22	11	60	53	8	302
1994	東村山市	13213	1103	-	245	2	16	470	109	35	-	2	4	-	8	5	55	34	4	114
1994	国分寺市	13214	1005	4	274	8	-	359	78	19	9	5	14	2	19	4	72	32	9	97
1994	国立市	13215	975	1	348	2	4	366	42	7	1	7	12	2	8	7	77	2	6	83
1994	福生市	13218	1443	-	151	8	5	441	117	48	-	1	1	-	8	1	184	127	3	348
1994	狛江市	13219	630	3	143	-	4	221	59	16	1	6	5	2	17	12	56	18	10	57
1994	東大和市	13220	691	-	54	2	5	342	150	5	-	1	2	-	3	3	21	66	-	37
1994	清瀬市	13221	482	1	124	3	4	131	64	6	5	2	2	-	8	2	20	15	3	92
1994	東久留米市	13222	904	1	160	7	4	252	47	15	1	2	10	-	21	8	255	44	5	72
1994	武蔵村山市	13223	841	-	142	1	7	262	74	10	-	1	-	-	5	2	23	227	-	87
1994	多摩市	13224	1299	1	250	3	7	497	173	7	13	7	4	2	25	9	69	60	5	167
1994	稲城市	13225	524	1	105	2	7	256	49	2	6	-	1	17	3	4	17	14	5	35
1994	羽村市	13227	1103	6	87	7	10	171	131	26	2	-	-	-	1	2	53	259	3	345
1994	あきる野市	13228	444	2	24	-	2	138	38	4	26	-	-	-	4	3	25	48	2	128
1994	西東京市	13229	1652	4	441	4	8	664	121	14	7	8	3	3	35	18	107	55	12	148
1994	町村部		566	-	47	-	3	129	102	9	1	-	4	-	3	1	68	95	1	103
1994	西多摩郡	13300	378	-	37	-	3	85	32	9	1	-	2	-	-	1	55	85	-	68
1994	瑞穂町	13303	277	-	28	-	2	62	26	8	-	-	-	-	-	-	36	55	-	60
1994	日の出町	13305	67	-	-	-	1	14	5	1	1	-	-	-	-	1	9	29	-	6
1994	檜原村	13307	12	-	-	-	-	1	-	-	-	-	2	-	-	-	6	1	-	2
1994	奥多摩町	13308	22	-	9	-	-	8	1	-	-	-	-	-	-	-	4	-	-	-
1994	島部		188	-	10	-	-	44	70	-	-	-	2	-	3	-	13	10	1	35
1994	大島支庁	13361	42	-	7	-	-	13	3	-	-	-	-	-	-	-	4	4	-	11
1994	三宅支庁	13381	58	-	-	-	-	11	19	-	-	-	1	-	1	-	1	5	1	19
1994	八丈支庁	13401	82	-	3	-	-	19	46	-	-	-	-	-	2	-	7	1	-	4
1994	小笠原支庁	13421	6	-	-	-	-	1	2	-	-	-	1	-	-	-	1	-	-	1
1993	東京都全体	13000	263606	2672	77079	1358	1361	97601	16181	3193	1222	2521	2035	587	6498	2245	17446	6794	2436	22377
1993	区部	13100	223897	2619	68883	1231	995	81874	13146	2535	1038	2395	1883	517	5915	1940	14355	4394	2146	18031
1993	千代田区	13101	1352	-	264	14	3	336	84	20	3	106	39	14	85	7	191	9	20	157
1993	中央区	13102	1089	6	343	7	9	298	62	11	8	31	12	8	42	10	82	33	19	108
1993	港区	13103	11838	11	1313	191	34	2248	771	87	5	382	228	101	1029	258	3353	94	361	1372
1993	新宿区	13104	18761	551	6829	67	35	7523	647	221	33	455	71	26	367	108	648	214	139	827
1993	文京区	13105	5586	38	1830	68	18	2255	155	94	16	133	37	12	122	41	284	48	44	391
1993	台東区	13106	5165	30	899	36	6	3237	481	54	14	16	3	1	45	5	106	65	18	149
1993	墨田区	13107	4981	22	1133	7	6	2328	878	117	4	4	1	1	29	13	67	106	15	250
1993	江東区	13108	8607	17	2285	25	23	4236	883	128	16	26	6	13	57	23	123	304	23	419
1993	品川区	13109	9077	143	2602	64	80	2875	498	86	362	59	136	14	325	71	596	234	127	805
1993	目黒区	13110	7280	7	1640	88	228	1681	418	138	23	157	138	43	387	136	1226	172	105	693
1993	大田区	13111	12553	23	2999	74	64	4691	973	122	221	48	463	23	252	98	630	604	84	1184
1993	世田谷区	13112	13623	95	2760	142	143	4144	660	187	29	216	341	78	592	277	2009	272	279	1399
1993	渋谷区	13113	9158	21	1878	103	43	1892	376	131	29	338	111	64	737	187	1866	132	210	1040
1993	中野区	13114	11720	276	5775	46	22	3298	312	120	15	63	43	20	394	138	431	80	119	568
1993	杉並区	13115	11749	195	4914	32	50	3341	258	104	11	73	78	25	394	159	881	159	149	926
1993	豊島区	13116	16300	830	9008	16	67	3383	476	157	10	154	42	10	289	79	399	125	106	1149
1993	北区	13117	9839	165	4623	24	19	3146	471	44	23	17	13	10	79	39	129	174	45	818
1993	荒川区	13118	9366	26	1409	11	5	6450	328	29	32	9	3	5	43	16	68	43	12	877
1993	板橋区	13119	12025	75	4889	34	27	3183	657	79	26	37	28	14	209	86	337	455	90	1799
1993	練馬区	13120	9619	42	3212	39	38	3347	583	148	22	37	57	27	255	117	548	221	112	814
1993	足立区	13121	15336	12	2893	52	37	9290	1286	198	59	10	14	2	71	26	125	455	23	783
1993	葛飾区	13122	7414	20	1965	24	16	3893	674	93	39	8	10	2	45	20	102	126	13	364
1993	江戸川区	13123	11459	14	3420	67	22	4799	1215	167	38	16	9	4	67	26	154	269	33	1139
1993	市部	13200	39195	53	8145	125	365	15601	2948	652	183	124	149	70	581	304	3030	2285	288	4292
1993	八王子市	13201	3545	1	778	15	37	1327	343	45	30	10	11	7	46	17	161	223	26	468
1993	立川市	13202	2145	-	463	6	5	941	272	18	4	2	1	2	11	8	101	172	3	136
1993	武蔵野市	13203	2251	4	823	14	15	501	58	25	3	18	21	6	80	44	323	82	53	181
1993	三鷹市	13204	2429	2	685	7	51	672	87	21	12	15	25	9	89	46	432	67	32	177
1993	青梅市	13205	1430	1	146	1	32	277	204	164	-	-	3	-	6	3	52	151	3	387
1993	府中市	13206	2432	-	559	8	35	754	197	29	1	7	10	6	37	20	309	208	19	233
1993	昭島市	13207	1672	1	247	4	1	960	78	6	20	1	1	-	5	6	65	97	11	169
1993	調布市	13208	2928	6	680	7	42	1550	140	17	14	11	15	9	44	20	129	42	12	190
1993	町田市	13209	2211	4	383	8	5	999	178	27	22	10	7	3	41	11	175	150	18	170
1993	小金井市	13210	1288	7	504	8	17	326	44	12	2	5	9	4	38	17	153	16	35	91
1993	小平市	13211	3060	-	322	-	8	2313	73	13	1	2	3	1	8	8	86	79	12	131
1993	日野市	13212	1382	3	262	7	15	416	145	65	2	1	5	-	19	8	53	53	3	325
1993	東村山市	13213	1052	1	222	3	13	480	99	25	-	-	3	-	6	7	56	35	7	95
1993	国分寺市	13214	886	1	211	3	3	343	59	21	9	4	8	-	17	8	93	23	6	77
1993	国立市	13215	879	1	297	1	4	354	36	7	1	7	5	2	12	7	70	3	6	66
1993	福生市	13218	1331	-	150	10	-	439	100	23	-	2	1	1	6	2	172	150	2	273
1993	狛江市	13219	620	4	138	-	6	223	48	13	1	6	4	1	14	12	55	16	8	71
1993	東大和市	13220	676	-	51	1	1	353	147	14	1	1	2	-	4	5	20	62	1	13
1993	清瀬市	13221	416	-	107	4	4	117	47	4	1	1	1	-	6	4	21	7	4	88
1993	東久留米市	13222	838	1	141	5	7	249	41	14	15	1	6	-	22	10	213	47	13	53
1993	武蔵村山市	13223	767	-	130	-	1	268	64	9	1	1	-	-	2	2	21	185	-	83
1993	多摩市	13224	1240	1	228	2	10	495	161	6	10	5	4	-	18	11	81	61	2	145
1993	稲城市	13225	496	-	102	2	5	252	38	2	4	2	1	16	6	3	13	12	2	36
1993	羽村市	13227	1216	9	84	6	44	176	147	52	3	1	-	-	2	2	55	262	2	371
1993	あきる野市	13228	428	-	24	-	-	144	34	2	22	-	-	-	3	4	24	43	-	128
1993	西東京市	13229	1577	6	408	3	4	672	108	18	4	11	3	3	39	19	97	39	8	135
1993	町村部		514	-	51	2	1	126	87	6	1	2	3	-	2	1	61	115	2	54
1993	西多摩郡	13300	366	-	37	2	1	88	28	6	1	1	1	-	-	1	51	112	-	37
1993	瑞穂町	13303	281	-	26	2	-	67	22	5	-	1	-	-	-	1	34	89	-	34
1993	日の出町	13305	52	-	-	-	1	14	5	1	1	-	-	-	-	-	7	22	-	1
1993	檜原村	13307	10	-	-	-	-	1	-	-	-	-	-	-	-	-	6	1	-	2
1993	奥多摩町	13308	23	-	11	-	-	6	1	-	-	-	1	-	-	-	4	-	-	-
1993	島部		148	-	14	-	-	38	59	-	-	1	2	-	2	-	10	3	2	17
1993	大島支庁	13361	39	-	11	-	-	11	1	-	-	1	-	-	-	-	2	-	-	13
1993	三宅支庁	13381	26	-	-	-	-	12	10	-	-	-	1	-	-	-	2	-	1	-
1993	八丈支庁	13401	76	-	3	-	-	13	47	-	-	-	-	-	2	-	5	3	-	3
1993	小笠原支庁	13421	7	-	-	-	-	2	1	-	-	-	1	-	-	-	1	-	1	1
1992	東京都全体	13000	250198	1995	68327	1208	1474	97164	16061	2894	1246	2454	2200	602	6556	2217	17659	5421	2292	20428
1992	区部	13100	213086	1962	61363	1110	1080	81705	12906	2193	1052	2329	2032	533	6005	1923	14602	3504	2048	16739
1992	千代田区	13101	1413	-	269	15	5	321	74	52	3	131	34	14	78	11	222	12	15	157
1992	中央区	13102	991	7	321	4	5	305	56	8	4	25	11	9	27	7	78	23	17	84
1992	港区	13103	11995	10	1247	156	31	2402	785	67	4	384	268	97	1064	214	3487	83	330	1366
1992	新宿区	13104	18165	392	6239	55	33	7709	748	184	34	446	77	34	354	115	645	184	126	790
1992	文京区	13105	5489	34	1724	55	12	2224	207	85	13	131	37	18	125	50	289	39	39	407
1992	台東区	13106	5256	20	767	33	7	3338	650	39	7	14	-	2	40	10	103	71	17	138
1992	墨田区	13107	4691	10	924	5	6	2347	868	97	4	4	3	1	31	20	68	104	19	180
1992	江東区	13108	8503	6	2074	31	32	4279	905	118	12	21	7	9	63	25	154	304	29	434
