category	salary	ave_age	ave_year	working_time_stabdard	working_hour_extra	salary_standard	bonus	employees	age_label	age	annual_income	year	salary_index
C 鉱業，採石業，砂利採取業	254.9	27.8	5	167	17	226.4	566.5	199	２５〜２９歳	30	362.53	2003	1.2389952153110046
C 鉱業，採石業，砂利採取業	286.7	32.6	7.4	168	15	258	684	239	３０〜３４歳	35	412.44	2003	1.4095693779904306
C 鉱業，採石業，砂利採取業	318.2	37.6	9.6	168	16	287.2	755.7	243	３５〜３９歳	40	457.41	2003	1.5632604237867396
C 鉱業，採石業，砂利採取業	327.5	42.6	11.9	168	11	305.6	858.9	257	４０〜４４歳	45	478.89	2003	1.6366712235133285
C 鉱業，採石業，砂利採取業	342.1	47.5	13.5	169	14	315.4	842.7	296	４５〜４９歳	50	494.79	2003	1.6910116199589884
C 鉱業，採石業，砂利採取業	333.4	52.7	15.7	170	12	311.1	784.8	414	５０〜５４歳	55	478.56	2003	1.6355434039644565
C 鉱業，採石業，砂利採取業	333.5	57.2	17.5	169	13	308.2	676.3	348	５５〜５９歳	60	467.83	2003	1.5988721804511277
C 鉱業，採石業，砂利採取業	279.3	62.1	18.3	172	13	258.5	429.2	149	６０〜６４歳	65	378.08	2003	1.2921394395078605
C 鉱業，採石業，砂利採取業	201.7	23	3.3	169	10	187.3	384.8	69	２０〜２４歳	25	280.52	2004	1
C 鉱業，採石業，砂利採取業	257.8	27.7	5.2	167	17	229.4	584.7	155	２５〜２９歳	30	367.83	2004	1.3112434051048054
C 鉱業，採石業，砂利採取業	287.4	32.4	8	171	17	257.5	676.8	205	３０〜３４歳	35	412.56	2004	1.4706972764865252
C 鉱業，採石業，砂利採取業	317.7	37.5	10.5	171	16	288.1	797.6	220	３５〜３９歳	40	461	2004	1.643376586339655
C 鉱業，採石業，砂利採取業	336.6	42.5	13.1	171	12	314.5	972.5	282	４０〜４４歳	45	501.17	2004	1.7865749322686442
C 鉱業，採石業，砂利採取業	335.9	47.6	15	171	11	315	845.2	299	４５〜４９歳	50	487.6	2004	1.7382004848139172
C 鉱業，採石業，砂利採取業	336.4	52.6	17.1	170	10	318.2	848.1	381	５０〜５４歳	55	488.49	2004	1.7413731641237702
C 鉱業，採石業，砂利採取業	333.5	57.2	19	173	11	314	779.4	374	５５〜５９歳	60	478.14	2004	1.7044773991159277
C 鉱業，採石業，砂利採取業	292.7	62.1	17.2	174	8	281.8	482.1	150	６０〜６４歳	65	399.45	2004	1.4239626408099244
C 鉱業，採石業，砂利採取業	217.9	22.9	2.9	167	15	196.4	400.9	49	２０〜２４歳	25	301.57	2005	1
C 鉱業，採石業，砂利採取業	257.5	27.6	5.4	164	14	232.2	697.3	119	２５〜２９歳	30	378.73	2005	1.255860994130716
C 鉱業，採石業，砂利採取業	295.8	32.5	8.1	167	15	264.7	778.1	177	３０〜３４歳	35	432.77	2005	1.4350565374539908
C 鉱業，採石業，砂利採取業	327.7	37.5	10.5	169	13	300.8	907.4	178	３５〜３９歳	40	483.98	2005	1.604867858208708
C 鉱業，採石業，砂利採取業	357.9	42.6	13.8	166	13	330.9	1068.8	228	４０〜４４歳	45	536.36	2005	1.7785588752196837
C 鉱業，採石業，砂利採取業	362	47.5	15.7	169	13	336.7	1041.2	225	４５〜４９歳	50	538.52	2005	1.7857213913850847
C 鉱業，採石業，砂利採取業	353.9	52.7	17.8	168	12	330.8	965.9	279	５０〜５４歳	55	521.27	2005	1.7285207414530623
C 鉱業，採石業，砂利採取業	350.2	57.2	20.3	168	11	326.8	824	321	５５〜５９歳	60	502.64	2005	1.666744039526478
C 鉱業，採石業，砂利採取業	287	62.1	18	172	10	268.8	452.9	118	６０〜６４歳	65	389.69	2005	1.292204131710714
C 鉱業，採石業，砂利採取業	219.6	23	2.9	165	13	196.8	444.5	61	２０〜２４歳	25	307.97	2006	1
C 鉱業，採石業，砂利採取業	258.3	27.7	5.7	167	14	233.2	614.6	107	２５〜２９歳	30	371.42	2006	1.2060265610286716
C 鉱業，採石業，砂利採取業	297.5	32.5	7.9	168	15	266.4	739.4	164	３０〜３４歳	35	430.94	2006	1.3992921388446926
C 鉱業，採石業，砂利採取業	329.4	37.6	10.4	169	15	298.6	914.8	179	３５〜３９歳	40	486.76	2006	1.5805435594376074
C 鉱業，採石業，砂利採取業	364	42.5	13.1	168	15	331.2	1105.8	211	４０〜４４歳	45	547.38	2006	1.7773809137253627
C 鉱業，採石業，砂利採取業	383.8	47.5	15.7	169	12	358.3	1321.2	245	４５〜４９歳	50	592.68	2006	1.9244731629704188
C 鉱業，採石業，砂利採取業	359.8	52.6	16.7	171	12	336.2	969.8	266	５０〜５４歳	55	528.74	2006	1.7168555378770658
C 鉱業，採石業，砂利採取業	350.4	57.5	18.8	172	12	325.7	809.8	314	５５〜５９歳	60	501.46	2006	1.628275481378056
C 鉱業，採石業，砂利採取業	283.6	62.2	17.1	174	9	268.5	428.9	115	６０〜６４歳	65	383.21	2006	1.244309510666623
C 鉱業，採石業，砂利採取業	222.4	22.8	2.4	164	11	200.1	445.8	47	２０〜２４歳	25	311.46	2007	1
C 鉱業，採石業，砂利採取業	260.7	27.7	5.7	165	16	229.3	626.6	90	２５〜２９歳	30	375.5	2007	1.2056122776600526
C 鉱業，採石業，砂利採取業	289.6	32.8	8.2	167	13	262.2	754.3	138	３０〜３４歳	35	422.95	2007	1.3579592885121685
C 鉱業，採石業，砂利採取業	320.9	37.6	10.3	166	17	285.8	828.3	182	３５〜３９歳	40	467.91	2007	1.5023116933153537
C 鉱業，採石業，砂利採取業	343.6	42.6	12.5	168	17	308.7	970.4	210	４０〜４４歳	45	509.36	2007	1.6353945932061904
C 鉱業，採石業，砂利採取業	359.9	47.5	15.4	169	13	332.3	1024.6	225	４５〜４９歳	50	534.34	2007	1.715597508508316
C 鉱業，採石業，砂利採取業	369	52.6	17.5	170	13	342	1072.4	233	５０〜５４歳	55	550.04	2007	1.7660052655236627
C 鉱業，採石業，砂利採取業	361.7	57.6	20.1	172	13	336.1	950.5	291	５５〜５９歳	60	529.09	2007	1.6987414114171966
C 鉱業，採石業，砂利採取業	281.8	62.1	18.1	176	11	264.5	395	117	６０〜６４歳	65	377.66	2007	1.2125473576061132
C 鉱業，採石業，砂利採取業	220.2	22.8	3	164	13	196.6	463.4	44	２０〜２４歳	25	310.58	2008	1
C 鉱業，採石業，砂利採取業	259.5	27.7	4.9	165	16	230.8	577.4	74	２５〜２９歳	30	369.14	2008	1.1885504539893104
C 鉱業，採石業，砂利採取業	298	32.7	7.6	165	16	262.3	748.8	124	３０〜３４歳	35	432.48	2008	1.3924914675767919
C 鉱業，採石業，砂利採取業	319.9	37.5	10	169	16	287.6	835.9	161	３５〜３９歳	40	467.47	2008	1.5051516517483419
C 鉱業，採石業，砂利採取業	346.9	42.7	12.2	166	16	310.7	914.4	185	４０〜４４歳	45	507.72	2008	1.6347478910425657
C 鉱業，採石業，砂利採取業	371.8	47.6	15.1	167	12	345.6	1202.7	211	４５〜４９歳	50	566.43	2008	1.823781312383283
C 鉱業，採石業，砂利採取業	357.8	52.6	16.5	168	14	330.7	1031.5	223	５０〜５４歳	55	532.51	2008	1.7145662953184366
C 鉱業，採石業，砂利採取業	344.9	57.7	18.8	168	11	322.7	957.2	254	５５〜５９歳	60	509.6	2008	1.6408010818468672
C 鉱業，採石業，砂利採取業	280.5	61.8	18.3	173	13	259	434.8	112	６０〜６４歳	65	380.08	2008	1.2237748728185975
C 鉱業，採石業，砂利採取業	236.8	22.8	2.8	162	15	208.2	684.5	57	２０〜２４歳	25	352.61	2009	1
C 鉱業，採石業，砂利採取業	278.4	27.7	4.4	161	12	257.7	759.7	98	２５〜２９歳	30	410.05	2009	1.1628995207169395
C 鉱業，採石業，砂利採取業	304.8	32.6	8.2	162	13	276.7	756	129	３０〜３４歳	35	441.36	2009	1.2516945066787668
C 鉱業，採石業，砂利採取業	330.7	37.4	9.9	166	16	300.1	979.4	194	３５〜３９歳	40	494.78	2009	1.4031933297410735
C 鉱業，採石業，砂利採取業	367.9	42.6	12.1	166	13	339.6	1092.7	194	４０〜４４歳	45	550.75	2009	1.5619239386290802
C 鉱業，採石業，砂利採取業	377.3	47.5	14.6	168	14	352.6	1276.3	221	４５〜４９歳	50	580.39	2009	1.6459828138736847
C 鉱業，採石業，砂利採取業	397.7	52.3	16.9	167	10	379.6	1386	218	５０〜５４歳	55	615.84	2009	1.7465188168231192
C 鉱業，採石業，砂利採取業	358.2	57.4	19.5	168	10	339.5	939.4	223	５５〜５９歳	60	523.78	2009	1.4854371685431496
C 鉱業，採石業，砂利採取業	283.6	61.9	18.6	171	10	267	524.2	140	６０〜６４歳	65	392.74	2009	1.1138084569354243
C 鉱業，採石業，砂利採取業	233.5	22.6	2.9	157	12	205.6	686.9	49	２０〜２４歳	25	348.89	2010	1
C 鉱業，採石業，砂利採取業	289.1	27.5	4.2	160	19	249.6	758.7	90	２５〜２９歳	30	422.79	2010	1.2118146120553757
C 鉱業，採石業，砂利採取業	313.1	32.7	8.4	161	16	278.3	713.3	109	３０〜３４歳	35	447.05	2010	1.2813494224540687
C 鉱業，採石業，砂利採取業	333.9	37.5	11.1	164	14	305.2	877.5	143	３５〜３９歳	40	488.43	2010	1.3999541402734388
C 鉱業，採石業，砂利採取業	348.3	42.6	13.7	166	12	323.9	1017.3	167	４０〜４４歳	45	519.69	2010	1.4895525810427357
C 鉱業，採石業，砂利採取業	379.6	47.5	16.5	165	12	354.8	1241.6	174	４５〜４９歳	50	579.68	2010	1.661497893318811
C 鉱業，採石業，砂利採取業	393.5	52.4	18	167	9	373.6	1347.8	202	５０〜５４歳	55	606.98	2010	1.7397460517641665
C 鉱業，採石業，砂利採取業	368.7	57.5	19.9	166	11	347.5	1099.9	212	５５〜５９歳	60	552.43	2010	1.58339304651896
C 鉱業，採石業，砂利採取業	271.6	62.1	18.6	169	10	256.3	397.5	144	６０〜６４歳	65	365.67	2010	1.0480953882312478
C 鉱業，採石業，砂利採取業	219.5	22.7	2.9	160	13	194.9	644.2	54	２０〜２４歳	25	327.82	2011	1
C 鉱業，採石業，砂利採取業	271.8	27.5	4.3	167	17	241.2	798.5	69	２５〜２９歳	30	406.01	2011	1.2385150387407724
C 鉱業，採石業，砂利採取業	291.5	32.5	7.5	166	16	258.8	847.1	100	３０〜３４歳	35	434.51	2011	1.3254529924958818
C 鉱業，採石業，砂利採取業	299.3	37.7	10.1	169	13	274.4	806.2	147	３５〜３９歳	40	439.78	2011	1.3415288878042828
C 鉱業，採石業，砂利採取業	336.1	42.6	12	171	13	313.2	1113.6	158	４０〜４４歳	45	514.68	2011	1.5700079311817459
C 鉱業，採石業，砂利採取業	356.7	47.5	15.6	169	10	337.6	1243.3	189	４５〜４９歳	50	552.37	2011	1.6849795619547312
C 鉱業，採石業，砂利採取業	392.2	52.5	16.6	170	10	373.3	1466.1	193	５０〜５４歳	55	617.25	2011	1.8828930510646087
C 鉱業，採石業，砂利採取業	365.1	57.6	20	171	10	347.1	1158.9	183	５５〜５９歳	60	554.01	2011	1.6899823073637972
C 鉱業，採石業，砂利採取業	261.1	62.3	20.2	174	8	249.4	430.5	144	６０〜６４歳	65	356.37	2011	1.0870904764809957
C 鉱業，採石業，砂利採取業	248.9	22.8	3	154	18	211	773.8	64	２０〜２４歳	25	376.06	2012	1
C 鉱業，採石業，砂利採取業	281.6	27.4	4.2	160	15	250.9	860	97	２５〜２９歳	30	423.92	2012	1.1272669254906131
C 鉱業，採石業，砂利採取業	297	32.5	7.5	166	16	264.6	807	116	３０〜３４歳	35	437.1	2012	1.1623145242780408
C 鉱業，採石業，砂利採取業	325.1	37.6	10.3	167	13	298.2	882.1	159	３５〜３９歳	40	478.33	2012	1.2719512843695155
C 鉱業，採石業，砂利採取業	371.7	42.4	13.5	166	14	342.8	1249.6	181	４０〜４４歳	45	571	2012	1.518374727437111
C 鉱業，採石業，砂利採取業	394.1	47.5	16.4	166	13	363.4	1385.3	201	４５〜４９歳	50	611.45	2012	1.625937350422805
C 鉱業，採石業，砂利採取業	407.8	52.5	17	167	12	383.9	1414.2	191	５０〜５４歳	55	630.78	2012	1.6773387225442749
C 鉱業，採石業，砂利採取業	375.1	57.5	19.8	168	12	350.4	1134.4	209	５５〜５９歳	60	563.56	2012	1.498590650428123
C 鉱業，採石業，砂利採取業	267.3	62.3	19.5	170	11	249.9	498.4	180	６０〜６４歳	65	370.6	2012	0.9854810402595331
C 鉱業，採石業，砂利採取業	245.4	23.1	2.8	154	18	209.1	656.1	47	２０〜２４歳	25	360.09	2013	1
C 鉱業，採石業，砂利採取業	288.1	27.5	4.2	153	17	252	904.8	82	２５〜２９歳	30	436.2	2013	1.2113638257102393
C 鉱業，採石業，砂利採取業	306.2	32.6	7.1	160	18	269	861.3	96	３０〜３４歳	35	453.57	2013	1.2596017662251104
C 鉱業，採石業，砂利採取業	328.3	37.7	10.2	161	16	293.5	934.6	137	３５〜３９歳	40	487.42	2013	1.3536060429337111
C 鉱業，採石業，砂利採取業	356.6	42.4	12.2	163	16	324.6	1066.9	171	４０〜４４歳	45	534.61	2013	1.4846566136243717
C 鉱業，採石業，砂利採取業	385.1	47.6	15.7	163	16	347.2	1224.2	174	４５〜４９歳	50	584.54	2013	1.6233163931239412
C 鉱業，採石業，砂利採取業	402.3	52.6	16.8	162	14	374.3	1465.3	198	５０〜５４歳	55	629.29	2013	1.7475908800577633
C 鉱業，採石業，砂利採取業	372.9	57.5	20.8	164	12	349.6	1202.6	177	５５〜５９歳	60	567.74	2013	1.5766613902080038
C 鉱業，採石業，砂利採取業	279.7	62.3	20.2	165	8	266.3	604.4	139	６０〜６４歳	65	396.08	2013	1.0999472354133688
D 建設業	142.2	22.7	2.7	192	15	129.7	277.8	17683	２０〜２４歳	25	198.42	1981	1
D 建設業	183.9	27.6	5.5	191	18	165.1	468.9	21550	２５〜２９歳	30	267.57	1981	1.348503175083157
D 建設業	217.7	32.5	8.3	190	17	197.1	589.1	27091	３０〜３４歳	35	320.15	1981	1.6134966233242616
D 建設業	242.2	37.6	10.8	190	13	224	667.3	20242	３５〜３９歳	40	357.37	1981	1.8010785203104527
D 建設業	243.1	42.5	11.7	191	12	226.7	618.6	20725	４０〜４４歳	45	353.58	1981	1.7819776232234654
D 建設業	229.3	47.4	12.7	190	10	215.9	554.6	21255	４５〜４９歳	50	330.62	1981	1.6662634815038808
D 建設業	220.7	52.4	12.8	189	11	207.2	498.8	18216	５０〜５４歳	55	314.72	1981	1.5861304304001616
D 建設業	202.5	57.2	10.8	187	10	191.3	426.8	13084	５５〜５９歳	60	285.68	1981	1.43977421630884
D 建設業	173.8	62.2	10	188	9	164.5	269.6	5963	６０〜６４歳	65	235.52	1981	1.186977119242012
D 建設業	152.5	22.7	2.6	191	16	138.4	303.6	19471	２０〜２４歳	25	213.36	1982	1
D 建設業	194.9	27.6	5.4	190	19	174.4	493.7	24703	２５〜２９歳	30	283.25	1982	1.3275684289463816
D 建設業	236.2	32.6	8.4	189	18	213.1	641.4	31225	３０〜３４歳	35	347.58	1982	1.6290776152980875
D 建設業	258.5	37.5	10.7	188	14	239.3	744.2	22104	３５〜３９歳	40	384.62	1982	1.8026809148856393
D 建設業	261.7	42.4	12	188	12	244.5	719.1	21653	４０〜４４歳	45	385.95	1982	1.8089145106861642
D 建設業	246.4	47.5	12.6	189	10	232.5	605.5	22036	４５〜４９歳	50	356.23	1982	1.6696194225721785
D 建設業	230.6	52.4	13	188	10	218.3	537	19067	５０〜５４歳	55	330.42	1982	1.548650168728909
D 建設業	216.3	57.4	11.5	188	9	206.2	505.8	14683	５５〜５９歳	60	310.14	1982	1.4535995500562429
D 建設業	182.5	62.1	10.3	187	8	174.4	326.5	6776	６０〜６４歳	65	251.65	1982	1.179461942257218
D 建設業	156.6	22.8	2.5	192	17	141.5	309.8	20012	２０〜２４歳	25	218.9	1983	1
D 建設業	194.7	27.5	5.3	192	18	174.7	501.5	23956	２５〜２９歳	30	283.79	1983	1.2964367291000458
D 建設業	238	32.7	8.4	190	17	215.2	650.3	29396	３０〜３４歳	35	350.63	1983	1.6017816354499772
D 建設業	260.5	37.3	10.6	190	13	241.5	746.3	24274	３５〜３９歳	40	387.23	1983	1.7689812699862952
D 建設業	268.7	42.4	12.1	190	11	253.4	754.2	21689	４０〜４４歳	45	397.86	1983	1.8175422567382367
D 建設業	251.9	47.5	12.7	189	10	238.2	629.7	21168	４５〜４９歳	50	365.25	1983	1.6685701233439927
D 建設業	236	52.4	13	188	10	223	538.5	19349	５０〜５４歳	55	337.05	1983	1.5397441754225674
D 建設業	224	57.3	11.9	187	9	213.3	507.7	15160	５５〜５９歳	60	319.57	1983	1.459890360895386
D 建設業	191.9	62	11.3	187	8	182.8	346.1	6833	６０〜６４歳	65	264.89	1983	1.2100959342165372
D 建設業	157.7	22.7	2.6	191	16	142.7	322.8	18114	２０〜２４歳	25	221.52	1984	1
D 建設業	198.9	27.5	5.5	192	18	178.5	517.4	22588	２５〜２９歳	30	290.42	1984	1.3110328638497653
D 建設業	241	32.6	8.6	191	18	217.6	660.2	26743	３０〜３４歳	35	355.22	1984	1.6035572408811847
D 建設業	265	37.2	10.8	190	14	244.1	761.9	26583	３５〜３９歳	40	394.19	1984	1.779478150957024
D 建設業	284.1	42.4	13.2	190	11	267.5	825.5	23290	４０〜４４歳	45	423.47	1984	1.9116558324304804
D 建設業	270.6	47.6	13.3	190	10	256.5	719.3	21167	４５〜４９歳	50	396.65	1984	1.7905832430480315
D 建設業	251.8	52.4	13.9	189	9	239	617.4	19899	５０〜５４歳	55	363.9	1984	1.6427410617551461
D 建設業	236.8	57.4	13	187	8	226.5	565.8	15588	５５〜５９歳	60	340.74	1984	1.5381906825568796
D 建設業	198.1	62.1	11.1	188	7	189.2	357.7	6956	６０〜６４歳	65	273.49	1984	1.2346063560852294
D 建設業	161.6	22.7	2.8	189	17	145.2	325.9	16091	２０〜２４歳	25	226.51	1985	1
D 建設業	201.1	27.5	5.5	190	19	180.4	509.1	20353	２５〜２９歳	30	292.23	1985	1.2901417155975454
D 建設業	241.7	32.6	8.8	189	17	218.5	639	23353	３０〜３４歳	35	353.94	1985	1.5625800185422278
D 建設業	270.2	37.3	10.9	188	14	249	736.8	26065	３５〜３９歳	40	397.92	1985	1.756743631627743
D 建設業	284.6	42.5	12.9	188	12	266.7	780.6	21656	４０〜４４歳	45	419.58	1985	1.8523685488499404
D 建設業	279.2	47.5	13.8	188	11	263.2	713.6	19975	４５〜４９歳	50	406.4	1985	1.7941812723500066
D 建設業	258.5	52.5	14.3	186	10	243.4	618.5	18454	５０〜５４歳	55	372.05	1985	1.6425323385281003
D 建設業	239.8	57.3	13	184	9	226.9	569	14239	５５〜５９歳	60	344.66	1985	1.5216105249216372
D 建設業	203.3	62	11.3	183	7	194.4	345	6624	６０〜６４歳	65	278.46	1985	1.2293496975850955
D 建設業	167.3	22.8	2.7	190	18	150	311.7	15143	２０〜２４歳	25	231.93	1986	1
D 建設業	203.6	27.5	5.4	191	18	183	512.7	19240	２５〜２９歳	30	295.59	1986	1.2744793687750613
D 建設業	248.5	32.6	8.6	190	18	223.9	636.4	22587	３０〜３４歳	35	361.84	1986	1.5601259000560512
D 建設業	277.4	37.5	11.3	189	14	255.7	743.2	27618	３５〜３９歳	40	407.2	1986	1.7557021515112317
D 建設業	291	42.6	13.2	189	12	273	806.6	20303	４０〜４４歳	45	429.86	1986	1.8534040443237183
D 建設業	283	47.4	13.9	189	12	266.5	719.1	20255	４５〜４９歳	50	411.51	1986	1.774285344716078
D 建設業	264.3	52.5	14.6	188	10	250.1	616	19279	５０〜５４歳	55	378.76	1986	1.6330789462337774
D 建設業	244.5	57.3	13.5	186	11	230.6	501.1	14981	５５〜５９歳	60	343.51	1986	1.4810934333635148
D 建設業	209.9	62	12.6	185	8	200.3	329.1	6872	６０〜６４歳	65	284.79	1986	1.2279135946190662
D 建設業	170	22.9	2.7	191	17	153.4	329.7	14393	２０〜２４歳	25	236.97	1987	1
D 建設業	209	27.5	5.4	191	19	186.6	518.2	17756	２５〜２９歳	30	302.62	1987	1.2770392876735452
D 建設業	253.2	32.6	9	191	18	228.2	663	21034	３０〜３４歳	35	370.14	1987	1.5619698696037472
D 建設業	281.7	37.6	11.6	190	14	260.4	773.8	27001	３５〜３９歳	40	415.42	1987	1.7530489091446175
D 建設業	302.7	42.5	13.8	190	11	285.5	849.5	20446	４０〜４４歳	45	448.19	1987	1.8913364560914885
D 建設業	297.8	47.4	15	190	11	282.1	805.6	19330	４５〜４９歳	50	437.92	1987	1.8479976368316666
D 建設業	281.4	52.4	15.6	188	10	266.8	697.8	18739	５０〜５４歳	55	407.46	1987	1.719458159260666
D 建設業	252.7	57.4	14.3	188	9	239.9	537.5	15148	５５〜５９歳	60	356.99	1987	1.506477613199983
D 建設業	220.1	62.1	13	186	8	210.7	360.2	6922	６０〜６４歳	65	300.14	1987	1.266573827910706
D 建設業	178.9	22.7	2.6	188	18	160.2	345.2	17511	２０〜２４歳	25	249.2	1988	1
D 建設業	221.7	27.5	5.3	188	20	197.3	554	19768	２５〜２９歳	30	321.44	1988	1.2898876404494382
D 建設業	261.7	32.5	8.5	189	18	236.8	676.1	21752	３０〜３４歳	35	381.65	1988	1.5315008025682182
D 建設業	291.8	37.6	11.3	188	15	267.7	813	26597	３５〜３９歳	40	431.46	1988	1.7313804173354734
D 建設業	307.4	42.3	13.5	188	12	287.3	873.8	23192	４０〜４４歳	45	456.26	1988	1.8308988764044944
